id,original_text,lang,retweet_count,original_author,sentiment_class
1.24E+18,Happy birthday Bev and happy mothers day to your mum! I remember meeting her at Memphis. Stay safe and look forward to seeing you later this year when this is all a memory (I swear that pun was unintentional! ),en,0,LToddWood,0
1.25E+18,Happy Mother’s Day #thisiscaseyhowcanihelp #smalltownfashionprobs #mothersday #mothers #grandmothers #stepmothers #aunties #loveyou https://www. instagram.com/p/B-DAqsjFzyY/ ?igshid=akq5gb0n1b45 …,en,0,avintagethingkc,1
1.25E+18,Happy mothers day to all mothers around the world. You all are Queens. #mothersday #queens https://www. instagram.com/p/B-Cu12-gEfV/ ?igshid=9nokqxr3yrtw …,en,0,konabenellie,0
1.25E+18,"Happy Henna Mother's Day! Thank you to all the mums who visit me. Here, I watercolour painted a henna'd butterfly. #mothersday #happymothersday #mum #watercolour #paint #artist #painting #hennaartist #handmade #rahiethennastylist #visitdunfermline #dunfermline #butterfly pic.twitter.com/DbF7Krn0kl",0.498680703,en,0,0
1.24E+18,Happy Mother’s Day to my Nan . Anyone Anglo Italian will know my Nan well and truly gets it regards social distancing . #MothersDay #HappyMothersDay2020 #italystaystrong #COVIDー19 #StayAtHome pic.twitter.com/gEIYkCGz9P,0.063834111,en,1,0
1.24E+18,Happy Mothers Day !. Mothers are so precious and the wonderful thing is God has planted in every woman the raw material required to nuture - physical and spiritual children. https://www. instagram.com/p/B-CUh9lF6NX/ ?igshid=3tpbqvhqecdo …,en,0,MoM_Mastering,1
1.25E+18,Happy mothers day to @_realwarripikin from all of us at Tatafonaija . #TatafonaijaMothersDay https://www. instagram.com/p/B-DEDevjFIW/ ?igshid=z034nb104qq4 …,en,1,LoveEMVY,0
1.25E+18,"My brain is so twisted this week, I actually thought it was Mother’s Day in the USA for a second. Happy #MothersDay to my UK and Irish friends!",en,0,AyanAwad2,0
1.25E+18,"@MoonpigUK so on calling my mum to double check that her mothers day card definitely didnt arrive, turns out that 2 other cards are also missing.thats 3 in the last 2 months to various people. Currently on hold on phone to you with last 10 minutes to you.",en,0,LToddWood,0
1.25E+18,"Happy Mothering Sunday to the two wonderful mums in my life! Living away from mum doesn’t make this day unusual for us and as always, dad organised the flowers for me by secret instruction. #mothersday #motheringsunday #virtual #flowers #thankyou #mothersday2020 pic.twitter.com/VPtYSHC3da",en,1,exclusivitweet,1
1.24E+18,Happy Mothers Day to the best mother in the world. I do not know what i would do without you. much love tanti baci ti amo xxx pic.twitter.com/DFTsHLAji4,en,0,DarcyJohnson1,-1
1.24E+18,"Saying it with candlelight reflection .. To mothers everywhere, thoughts and special wishes .. Happy Mother’s Day ... #motheringsunday #mothersday #hime #mithers #mummies #aldgatehomeathome #love #familytimes … https://www. instagram.com/p/B-CdKBYlVv5/ ?igshid=1tch7e6cipflj …",en,0,ButterflysAttic,0
1.24E+18,Happy Mothers Day to my absolute Queen #learntfromthebest #gotitfrommymama #familyiseverything #mothersday #homebaking #cheesecake #lemoncheesecake #peppermint #peppermintcreams #vintagebaking https://www. instagram.com/p/B-CdfW0hK2E/ ?igshid=17e0wpdoofz8q …,en,0,LToddWood,1
1.25E+18,"Good Afternoon Editor And To The Countess Of Wessex Sophie Happy Mothers Day And To Both Of Your Precious Mums , i Very Much Love All Of You And All Your Royal Families With The Greatest Admiration Always , enedina silva https:// twitter.com/servingsophie/ status/1241798880934735872 …",en,0,WakemanAgency,1
1.25E+18,"Happy Mother’s Day to my gorgeous, most beautiful, most amazing Mama I’m truly and utterly blessed and extremely lucky to have her in my life I miss her more than words can say I love you Mamusia #MotheringSunday #MothersDay pic.twitter.com/JMRfKGyqys",en,0,DuchessofBruce,-1
1.25E+18,Lol your name is absolutely correct as your in the rt group and i cant poach you you should be wishing your domme a happy mothers day with that wallet instead of me tho,en,0,JLavenderwrites,-1
1.25E+18,oooooooooh okay. that makes so much more sense XD I was like wait what and was googling it. I felt so bad for not wishing my mom a happy mothers day XD,en,0,MoM_Mastering,0
1.24E+18,Happy Mother’s Day to the Queen. The giver of birth. My favourite person that ever existed (she just tops 2Pac & Hulk Hogan) Love ya Mama #MothersDay pic.twitter.com/OLqOHyos3M,en,0,ItsIndiaGift,-1
1.25E+18,"Happy Mother Day !!! From all the mums at Aronmore to all our children. Thank you for caring for us by sending your love from afar. Happy Mothers Day to all the mums out there, stay strong and keep happy xxx pic.twitter.com/ii93Cs1FNV",en,0,TheSweetLeaf,0
1.25E+18,@BlodauFlorist would you be happy with charging £40 for these mothers day roses I got from @prestigeflowers ? They've emailed me back song they feel it's acceptable for some petals to be browning upon arrival. I'll use you in future sorry! https:// drive,en,0,LToddWood,0
1.24E+18,Happy #MothersDay to all of the amazing women out there who have raised us right! Where would we be with out our fabulous mums? pic.twitter.com/qhpoEGTwwR,en,0,ccurs1,0
1.25E+18,remember that I chose that specific song for you final journey. You truly are the wind beneath my wings and you are always with me in my heart and soul. I love you to the end of the earth. Happy mothers day mum,en,0,gerifarkas,0
1.25E+18,"“Mother is the heartbeat in the home; and without her, there seems to be no heartthrob.” —Leroy Brownlow We celebrate Mothers who keeps inspiring hope. Happy Mother's Day! #mothers #mothersday #motherscare #Livestock247 pic.twitter.com/1dvzi5LRRZ",en,0,LToddWood,0
1.24E+18,Happy Mother's Day to all those Mums out there! We hope you have a lovely day or as close to it in these difficult times. #tshirt #designing #designed #mothersday #loveyou #cheer #designideas #designlife … https://www. instagram.com/p/B-CcF1uJhIv/ ?igshid=3kw0kgh783xn …,en,0,dalexthealien,-1
1.25E+18,Happy Mothers Day to this gem! Best mother and supporter award winner! Grateful to modern technology enabling me to join the family meal remotely! #SocialDistancing pic.twitter.com/MnpQHRzRGq,en,0,eBooksHabit,0
1.24E+18,Happy Mothers day to all the mothers who have served the NHS and healthcare sector for all of their lives we love and appreciate you #mothersday2020 #mothersday,en,0,mementoes4u,0
1.24E+18,"To all the Mum's out there, have a happy & safe Mothers Day . Especially those not able to see their kids, & same to the kids not able to see their Mum's. Shit this, isn't it? But it's for a purpose. Remember that.",en,0,LToddWood,0
1.25E+18,It's been a beautiful sunny day to be outdoors for a walk and a picnic. Also collected a wonderful cafewillowgate afternoon tea for my mum who is delighted. Happy Mothers Day to all my fabulous friends and… https://www. instagram.com/p/B-Cvp5JppzU/ ?igshid=bx5c6h9tt5tk …,en,1,hwphotosafari,1
1.25E+18,"Happy mothers day to my mum, miss our daily chats and you popping up to see me , but wont forget a special day even though you aren't with us now xxxxx pic.twitter.com/e2o0gD3NP0",en,0,champaignjwlrs,-1
1.25E+18,Happy Mothers day to all the mums out there who support and will continue to support their daughters playing football. We love seeing you on the sideline cheering us on or wishing us luck before a game. We hope you have a lovely day and you deserve to be spoilt pic.twitter.com/YQrfcKYSYs,en,2,chidambara09,1
1.25E+18,"Good Morning Editor , i dont know if Your A Mum, if You are Happy Mothers Day . Thank You and Princess Charlotte For The Beautiful Picture Of You And Your Precious Royal Cambridge Family , brings me a smile, i Love And Admire All Of You very much , enedina silva https:// twitter.com/CharlotteFan20 /status/1241693470944890881 …",en,0,DebraHill8910,1
1.25E+18,This is NOT a recent photo but it’s a good memory of togetherness. Happy Mother’s Day to mums everywhere. As we start a week of unpredictable unprecedented times let’s do this. #tuffonhall #HappyMothersDay2020 #mothersday #strongertogether #wecandothis pic.twitter.com/brTWCkvz5W,en,0,CindyBearsDen,-1
1.25E+18,HAPPY MOTHER’S DAY no cake this year due to the flour shortage so pavlova layer cake instead it is #pavlova #meringue #cake #fruit #MothersDay #MotheringSunday #baker #baking #Manchester #wilmslow #Cheshire pic.twitter.com/pbGz2ZcTYx,en,4,LToddWood,-1
1.24E+18,"Happy Mothering Sunday to all the Mums out there, we have good days, bad days and in between days, our Children know we love them more than anything and on days like today the little things they do for us make us realise we are doing a bloody good job #MothersDay #Love pic.twitter.com/7S7TZKwTOP",en,0,PaulaSmithJuli1,-1
1.24E+18,Happy Mothers Day to the two wonderful Mothers on the left. Let's keep them safe today and always. We'll have hugs and kisses when this is over. Love you both pic.twitter.com/TwQXlnwwXZ,en,0,InfinitLove17,0
1.25E+18,Wishing everyone a very Happy Mother’s Day! This year has been a little different and we know it has been challenging for all. We haven’t let that stop us from having a fab day and celebrating all our fantastic mothers and role models! #MothersDay #Love #Family pic.twitter.com/uRMDU5kMiR,en,0,MoM_Mastering,0
1.25E+18,"Little Mother’s Day treat. Making Koftas and flatbreads. Happy Mother’s Day. #mothersday #mothersdaylunch #koftas #flatbreads @WentworthCLtd @WentworthCLtd #firstvideo #ownrecipes #relishlifestyle @Chichester, West… https://www. instagram.com/p/B-CtY13AbLL/ ?igshid=iubjb0jlfmk9 …",en,0,AdelaSa90646766,-1
1.24E+18,"Happy Mothers Day to all the cricket widows, parents and volunteers that help make our Club stronger. Have a great day! #HappyMothersDay2020 #WeAreCounty pic.twitter.com/9tiMOXZ0X0 – at Cork County Cricket Club",en,0,LToddWood,0
1.25E+18,Happy Mothers Day to the BTSARMY MOMS !! We appreciate all of you Tag your #BTSARMY mum below to give them some appreciation today #iHeartAwards #BestMusicVideo #BoyWithLuv @BTS_twt pic.twitter.com/daDh65VlDh,0.450270399,en,2,0
1.24E+18,HAPPY MOTHERS DAY TO ALL MUMMAS AROUND THE WORLD ♡☆◇ ENJOY YOUR SPECIAL DAY TODAY SPREADING LOVE JOY POSITIVITY AND HAPPINESS #HAPPYMOTHERSDAY,en,2,BeautySkinYourN,0
1.25E+18,"To all of the proper Mothers out there Happy Mothers day !!! My Mam means the world to me, strong, now independent. A true Lady. How could any man ever be sexist when we all have Mothers?",en,0,PJmiekidzandi,0
1.24E+18,Happy Mother’s Day to all you wonderful mums. Take care and stay safe. #MothersDay #MotheringSunday #StayAtHome #StayHomeSaveLives pic.twitter.com/YLzSzKJdBw,en,0,baby_vibesbiz,0
1.25E+18,"I had someone telling me last week I didn't need to be by 3 sets of flowers... it was for mothers day . Mum and my 2 grannies. Youd think some folk would just mind there own business they was happy receiving there flowers, so was nice seeing them smile.",en,0,LToddWood,0
1.25E+18,"Happy Mothers Day mum. 3 years since Ive seen you. Miss you everyday. I hope your having at least a relaxing day. Xxx @Dublin, Ireland https://www. instagram.com/p/B-C9GIUHLk9K POsAWEuRaC5efmEECZLUDuPKXU0/?igshid=unrzjx7dfu38 …",en,0,MoM_Mastering,0
1.25E+18,To all the mums feeling unloved right now To all the mums coping with depression and other mental illnesses... You are heroes. Happy Mothers' day !,en,0,LToddWood,0
1.25E+18,"We know a lot of businesses in the windows and doors industry are family-run. So today is a very special day – to all the mums out there juggling work, life and windows – HAPPY MOTHERS DAY ! #mothersday #womeninbusiness #womeninbiz #familybusiness #familybiz #familyrun #workingmum pic.twitter.com/PziKWqHS0D",en,0,GiftMountain,0
1.24E+18,"To all the wonderful mothers out there, Happy Mother’s Day! We think you’re fab! #frenchieandfab #mothersday https://www. instagram.com/p/B-CYA9thB8j/ ?igshid=1v31nqsz9gluq …",en,0,AlinkaMara,-1
1.25E+18,Sorry but im glad K for Karen and K for Kia i observed it and see we are straight still #LOVE #ZARRY and i thought you are a boy PLEASE dont mind ok IM so SORRY . I love you sis HAPPY MOTHERS DAY,en,0,eBooksHabit,0
1.25E+18,Happy Mother’s Day . . . . . . . #mothersday #wildlifeconservation #wildlifelovers #wildlifephotos #wildlifeofinstagram #wildlifeperfection #wildlifeseekers #wildlifepics #tiger #ranthamborenationalpark … https://www. instagram.com/p/B-C4vKsFeYr/ ?igshid=tazwfoikp8tw …,en,0,mvgxntm,0
1.25E+18,"Happy Mothering Sunday to all the Mums and to those that take on the roll of mothering. Although you may not be able to be with them at this time, let them know you’re thinking of them. #Connectfromhome #Family #MotheringSunday #MothersDay pic.twitter.com/69soq1r52O",en,0,fireintherain86,0
1.24E+18,Happy Mothers Day to a woman like no other. Have a good day regardless of circumstances. Thanks for giving us your all and not expecting a thing in return. You’re the real MVP. #happymothersday #mothersday … https://www. instagram.com/p/B-CXD-ug4Js/ ?igshid=1fbdbeop094m2 …,en,0,BelViaggio,1
1.24E+18,"Happy Mother’s Day to my wonderful Mammy in Ireland , I love her and miss her and will skype the top of her head later #MothersDay Before kids Vs After Kids pic.twitter.com/H3kLWDzXrB",en,0,LToddWood,1
1.25E+18,"Happy mothers day . Thank you for all the sacrifice. Women are a de to sacrifice even before they became mothers. Kudos to every mother, prospective and aspiring mother. You are highly appreciated.… https://www. instagram.com/p/B-C1Y9YFU7P/ ?igshid=1tl71xuhbob6c …",en,0,milesmeadows,0
1.25E+18,Love the greeting in my Mother’s Day card from the man-child “A good mum like you is like hand sanitiser at the moment. Pretty hard to find” Happy 2020 Mothers Day !,en,0,MoM_Mastering,-1
1.24E+18,"Happy Mother’s Day to this LEGEND! I love you so much, thank you for being the amazing mum you are, thank you for everything. You mean the world to me #MothersDay #ILoveMyMum pic.twitter.com/mOxsAEXqNK",en,0,LToddWood,1
1.25E+18,"What I’d do to give Glor a hug like this today... Happy Mother’s Day to my amazing mum, and all the mums and kids having to feel #MothersDay love from a distance today. https://www. instagram.com/p/B-C1WsanhJn/ via https:// tweet.photo pic.twitter.com/EaQTDsTuB2",en,0,atfortyfivemag,0
1.24E+18,So apparently in gr*ece its not. Its on may but happy mothers day to the ones in uk that celebrate it!!!! https:// twitter.com/joneryswhore/s tatus/1241667031331753985 …,en,0,andreaanderegg,1
